instanceID, capacity, shortageCost, solutionValue, solutionTimeMs, statesExplored,instance,n_items,coeff_of_var
1c62ce6eec1f25e43fa5865379fe7a01339c1a46c800c7a750eeeed1d4ab9e28,822.4512923072126,10.0,849.7228327096444,4547,28038,P05_PROFIT_CEILING,25,0.1
58099548052387bf2c10454190554a667e5787f4597112227509df5c468342d8,1016.0004901594976,10.0,1032.677571689182,5360,30100,P05_PROFIT_CEILING,25,0.1
1b14885ed14ba2de50aa0e47f36b3aabdcd3dcda1b555ca6baf1d330face078b,928.6541312738166,10.0,946.3436836137092,4014,21232,P05_PROFIT_CEILING,25,0.1
0c7f43808ff405c21c3fffedfc23c58a07f037f31ec3114a217277c5df8fabbd,1015.8717017981576,10.0,1033.8652239922874,4028,22216,P05_PROFIT_CEILING,25,0.1
70c9e44d59a9d3e9799508373c348a384604b8b33400cfecfa23e3e79e1c7a21,112.63131849856067,10.0,112.5772456712936,18978,55652,P05_PROFIT_CEILING,25,0.2
85555a6630d590daf53a0073ddbd4a86d9dc29817e5e2a4325e98c6866ccbbdf,232.2169282654879,10.0,235.85693533106945,20195,59430,P05_PROFIT_CEILING,25,0.2
43f0f6c1318574df9c35b88c24baf9a11fc3b56885072cf8b63c9952168be681,300.9566867083967,10.0,315.37434326929844,14433,43782,P05_PROFIT_CEILING,25,0.2
277b3d31fb6f8e533f671ba6101ac64b01ac7caf5f6a1f60d4dc196278d2d592,520.5735598916084,10.0,519.7276962712305,24385,58968,P05_PROFIT_CEILING,25,0.2
fcb8caf4aa361cb6641b9cb3fb8bf4b6364fd0c7829653009cfb8c2b09066095,464.7722271921675,10.0,482.1672506735287,13439,41353,P05_PROFIT_CEILING,25,0.2
4b2c9657cc5170ad233b0339e01a2af74d0c2f7ab4faa8f6525582cb8726b1a5,661.4370441737321,10.0,677.0251422251719,20068,51505,P05_PROFIT_CEILING,25,0.2
1957730fe29cae0ebb3b5aaa42b4613ac51cc8bd1137a3f9cfe43dc4db64683f,822.4512923072126,10.0,842.5176249715075,22470,60235,P05_PROFIT_CEILING,25,0.2
e9b2243aa93167bd26c00d74dd4d8d93996038fcb16ff0ef3a2521114564e94b,1016.0004901594976,10.0,1019.2109164365422,26094,64943,P05_PROFIT_CEILING,25,0.2
61fb4ac284988ab3ad7f0044efeeb4bf7ba3ead4edee7fbfa53179898f98156f,928.6541312738166,10.0,935.082380393938,19479,45627,P05_PROFIT_CEILING,25,0.2
c84558ece03d06855f8bc58c5a13e3f81144a713a0c07562a7908d20340a0d85,1015.8717017981576,10.0,1023.5626080364098,19416,47775,P05_PROFIT_CEILING,25,0.2
2a42588830549bd443f01bbab32e845d710be0673875d73a7b5544886ee81f25,112.63131849856067,10.0,321.1716530254803,3115,22464,P05_CIRCLE_INSTANCES,25,0.1
7f077d72ca7597b577549b890e843d64052a8ce939482115692bb490e1f3c173,232.2169282654879,10.0,552.4396511289001,3342,23403,P05_CIRCLE_INSTANCES,25,0.1
eb23bd58e55587589ec9308f33caa16a488214714769c59eae4ed9459f2f638b,300.9566867083967,10.0,802.241341013002,2684,16582,P05_CIRCLE_INSTANCES,25,0.1
f726026318065ccf879e94d261bd542fc9de89e9f45d82f651c0524500ae52e0,520.5735598916084,10.0,1013.3801094451472,4520,26065,P05_CIRCLE_INSTANCES,25,0.1
41884638c854d66adef719517fdfc3b87937add0f6f9e7232e752a8ecd172744,464.7722271921675,10.0,1065.250481211606,2597,15305,P05_CIRCLE_INSTANCES,25,0.1
d0e60170db1ed99dc261b0e789d366b4384480fef044c9e909e0414d38ceb76e,661.4370441737321,10.0,1267.6546289688886,3764,20124,P05_CIRCLE_INSTANCES,25,0.1
40ffec443270e87c36eb5a1934ae4116b0507c471ee3db4dd9fc81f89d05e9fc,822.4512923072126,10.0,1457.5349315068745,4373,23496,P05_CIRCLE_INSTANCES,25,0.1
9432c23f5685c9ed178d2eacb0e50f7dc206dddb205548837e66b3d396fc23c3,1016.0004901594976,10.0,1732.9655953948547,5209,28439,P05_CIRCLE_INSTANCES,25,0.1
0aecfbf6b6700cc0f6a1643c5c57291b1c53b85e87e3c1f2177545708f400cb9,928.6541312738166,10.0,1642.0843620808969,3659,18839,P05_CIRCLE_INSTANCES,25,0.1
c3ac606fa8b2b18f04302ef2c5a9838cda8be4689cb3f58e6ad687f836ed94d8,1015.8717017981576,10.0,1790.4836075153903,3790,19301,P05_CIRCLE_INSTANCES,25,0.1
f5833d39cfc41bfa230ad9bb4a09ff238e73a65b4bfbb72ad4cc39102ce10ade,112.63131849856067,10.0,308.73062039230746,17626,48494,P05_CIRCLE_INSTANCES,25,0.2
e6d9eec3c6aac87898b55f8373e38f2baea52e27ccc26ba4fec583102c7bc1e4,232.2169282654879,10.0,550.3263147003286,19169,50363,P05_CIRCLE_INSTANCES,25,0.2
123fb8bdc7fa12136cbdb020142e640449664803e00e7cf89fed7ecb0586863a,300.9566867083967,10.0,789.6185005272024,14609,35646,P05_CIRCLE_INSTANCES,25,0.2
0bd008c0a1f83fe84005857db972df1b418770943a6ae57a038360fd30108790,520.5735598916084,10.0,1003.9451669131088,24078,56117,P05_CIRCLE_INSTANCES,25,0.2
8d0d8822c0d9b9352e15ed9bbaf4799a1eaefd3be4f3283aa7abb8f9b9ae3b65,464.7722271921675,10.0,1050.3821313589076,13394,32893,P05_CIRCLE_INSTANCES,25,0.2
257ea30bd6abf858ddaf2b309207fe54fa37b4cff199666dbc6275f9f660fb60,661.4370441737321,10.0,1263.0761468830435,19439,43252,P05_CIRCLE_INSTANCES,25,0.2
03ef5cbb29abd8e00a0e1c3266dfa5020d4e58fb7f1538d21a9a3f0c4e965929,822.4512923072126,10.0,1449.3327858698983,21970,50497,P05_CIRCLE_INSTANCES,25,0.2
2752c92e70c03bb9044f37490247d9e707747aafb68e9e4bde570568aea54921,1016.0004901594976,10.0,1723.2035458830808,25716,61355,P05_CIRCLE_INSTANCES,25,0.2
a6e953d344d69bfd6f2c07365793972dacd4e16263d4d2f0150773d3ddfabbd0,928.6541312738166,10.0,1637.1083814547626,18527,40491,P05_CIRCLE_INSTANCES,25,0.2
1260e182d02d83b4649fa184e38e7ed8fcbf0df5f3877de91d6c96994715ea18,1015.8717017981576,10.0,1779.2121845131148,18240,41503,P05_CIRCLE_INSTANCES,25,0.2
