instanceID, capacity, shortageCost, simulatedSolutionMean, simulatedSolutionStd, simulationRuns, piecewisePartitions, piecewiseSamples, evp, evwpi,evwpi_obj_2_n,instance,n_items,corr_coeff,coeff_of_var
c370bea4ac228a5f41426bfd318e735bd1bddad5d3b3011a31723bc90f8df6a4,121.19954561718488,10.0,228.24108700335296,8.866463266970033,100,10,100000,231.02369649729903,232.24219261850348,232.24219261850348,P05_WEAKLY_CORRELATED,25,0.95,0.1
ccfec37e60990c7e16867637aefd9abdda417746a434ab9ee59ea2b1d598da72,12.305326475075764,10.0,44.8245660200006,5.514065269372766,100,10,100000,47.30156354879151,47.47667831195815,47.028104027202616,P05_WEAKLY_CORRELATED,25,0.75,0.2
4fac81ce189b4d6c3c4e4424c0ed1e86f87a77bb03acab2c5d900a2145ab1868,22.372030599406965,10.0,99.22982219542934,7.786934418422689,100,10,100000,102.27860222383153,102.92166860243556,102.55476909508944,P05_WEAKLY_CORRELATED,25,0.75,0.2
64d438139e2eb96e9e6923cdc64803341fa8c0e8cf3ed94465e0dd1a5753dc9d,31.549559499738063,10.0,117.99371259460916,7.258791935282608,100,10,100000,122.5581680911358,122.99208425859352,122.99208425859352,P05_WEAKLY_CORRELATED,25,0.75,0.2
5926d58ad8020117f522fc19f956626503cf378c8119ecdae3e9a12917aeb276,50.98920526743489,10.0,129.2270055524828,8.65715927352535,100,10,100000,129.44960589532695,134.77479715541202,134.77061956691082,P05_WEAKLY_CORRELATED,25,0.75,0.2
65a3866b8a9b8dec64bb5bdbb13cd26b46f1753f90ddf43f30ea6727755e500f,57.232302314104594,10.0,148.61768903851254,8.178151471765391,100,10,100000,152.61100821408672,154.7777079475468,154.77770794755233,P05_WEAKLY_CORRELATED,25,0.75,0.2
235670690d1f87d750ffaa32bec58d3d54aede3230b60e94d1813346462c45c0,73.24192284846679,10.0,174.73057025318317,10.30770894439662,100,10,100000,173.4083410070593,179.51616012004305,179.51616012004305,P05_WEAKLY_CORRELATED,25,0.75,0.2
8798571a4d2ed3fc986d89e65e7dbf92dbcd6672434cfb49e7aa59cc08dbb021,97.0070087385414,10.0,179.74979279220105,11.160042624232652,100,10,100000,187.75238028925264,188.5312471181208,187.99229250698963,P05_WEAKLY_CORRELATED,25,0.75,0.2
54ee652f4a507ed4d21b77f5a44ccba28eb24b6b83f0429a6f4193ad550a4a6f,108.8609657596181,10.0,198.6408248490713,11.302981341796142,100,10,100000,201.9600540603724,206.20746291536517,206.2074629153652,P05_WEAKLY_CORRELATED,25,0.75,0.2
13764fd5e4e5c804f595faeae980ed651714fa72811c61380e596af9871339c3,116.6003517339092,10.0,211.81332680110395,10.13727500458276,100,10,100000,219.16553422399596,216.98296909848227,216.90174233604492,P05_WEAKLY_CORRELATED,25,0.75,0.2
7a6cef9c3731099a77d05fd8cda6741b97a381f578b5a52cdacf2fd947539e1f,121.19954561718488,10.0,224.9194752464106,9.634466610228584,100,10,100000,231.02369649729903,232.41370509700624,232.41370509700624,P05_WEAKLY_CORRELATED,25,0.75,0.2
716b73fcebe85e42f98df561c9e81da0583f61393342b1ad7d663446cae6a4ff,12.305326475075764,10.0,44.56024003514136,7.21639668011886,100,10,100000,47.30156354879151,46.378152438642736,46.112715124576056,P05_WEAKLY_CORRELATED,25,0.95,0.2
2953ee5b10a14050b48f35899c436cb39f6f58631a93848bda181f4f86f1a3df,22.372030599406965,10.0,99.97325854017927,11.275065251990007,100,10,100000,102.27860222383153,103.24417207580234,102.8364674852148,P05_WEAKLY_CORRELATED,25,0.95,0.2
52a0934cec637cfd466e30b4083a96543642874ac8e39c0ae296d1f4f1f139df,31.549559499738063,10.0,116.5864917264425,10.834850595439994,100,10,100000,122.5581680911358,121.34285299996884,121.34285299996888,P05_WEAKLY_CORRELATED,25,0.95,0.2
74923d5882bce4070cf64ac88a422682146f2b0593e4db64937257717b958fd4,50.98920526743489,10.0,129.0171286966463,12.711938566761583,100,10,100000,129.44960589532695,132.44630091519005,132.44350034216737,P05_WEAKLY_CORRELATED,25,0.95,0.2
5b892a75162cf8f989eaf1ceec6cf145021c9002b59a9476b3e7d69a42178fbb,57.232302314104594,10.0,148.36805683580144,13.623854006142327,100,10,100000,152.61100821408672,153.18135837474168,153.18135837474168,P05_WEAKLY_CORRELATED,25,0.95,0.2
fa6054d19d00a6fcaf552f5c5da829840fe90272482d63db64315cd40fbc170c,73.24192284846679,10.0,172.3174678489366,18.007062148363694,100,10,100000,173.4083410070593,177.20562305589317,177.20548369159818,P05_WEAKLY_CORRELATED,25,0.95,0.2
e46767df28baa279a3a06f544a7c92c87d7d77524c093a78e4d2958a8fe196ae,97.0070087385414,10.0,178.33199901599988,17.17372008826709,100,10,100000,187.75238028925264,186.60178155604652,186.15502561480196,P05_WEAKLY_CORRELATED,25,0.95,0.2
e95c662894c0cdb91a31f353e181ca05c7741a6a3e0c4bff0e4541e2cbc1a34d,108.8609657596181,10.0,197.67948901529297,15.962295269889298,100,10,100000,201.9600540603724,204.2373270085532,204.2373270085532,P05_WEAKLY_CORRELATED,25,0.95,0.2
d300399ab74229ba99f6e2cf198517d069af38f6493fbaa0456a76515b825170,116.6003517339092,10.0,209.60622201434,16.07704436144538,100,10,100000,219.16553422399596,215.67593270201172,215.67593270201175,P05_WEAKLY_CORRELATED,25,0.95,0.2
7b01953dbb46d57a827639f5744260cda6b9a6a0c5e989354eed143d80eeeb52,121.19954561718488,10.0,222.46173156689608,13.0097678152971,100,10,100000,231.02369649729903,229.59924177216357,229.59924177216357,P05_WEAKLY_CORRELATED,25,0.95,0.2
925b9b1370b6c2da49013d133a1d4e703a3744134cc82a348b794820919df87a,12.305326475075764,10.0,15.845397922389646,2.3625018752734293,100,10,100000,17.02354495294796,17.74508183119505,17.620933954046865,P05_STRONGLY_CORRELATED,25,0.75,0.1
4506ebe16d2ae4d4fb2320cba452a79b423e6a1d2aa072541d27f4b6198cb8b0,25.242861247275755,10.0,31.68348286831981,2.5891230312871603,100,10,100000,33.239059551787655,34.86187910843929,34.779488409201456,P05_STRONGLY_CORRELATED,25,0.75,0.1
bcf2fb43af041533f10edca8d8bf154fd17a038f7d39d7c2f3bda1c1b0c34cfb,33.558045899110446,10.0,44.74647978352776,2.625944570334958,100,10,100000,46.55266761289791,47.27575459015332,47.050974442226845,P05_STRONGLY_CORRELATED,25,0.75,0.1
47c569e39b0d37b58fe94277b6ef9c6b4dd0f3ba4a4e1bd06dc4d714a554c382,55.589331890972666,10.0,66.7542143047255,4.004551747396745,100,10,100000,68.58684916586259,71.87918622263142,71.6888641219963,P05_STRONGLY_CORRELATED,25,0.75,0.1
a1ef341854c2ddef712e46193b63c6926420d848638d84547757902ccf69665a,52.58259916623011,10.0,68.10301252146405,3.2585632259893718,100,10,100000,68.84066255340768,71.23043395205795,71.00172524333858,P05_STRONGLY_CORRELATED,25,0.75,0.1
f08b345cd620be89146e1fd4e45e5d300929cd13714b01a95733e12ce8b4225f,72.52733459430624,10.0,87.64889623258215,5.020404795788401,100,10,100000,90.23337991245629,92.69207540259508,92.31638580259224,P05_STRONGLY_CORRELATED,25,0.75,0.1
745e25e3cb50383aa48ded9f192af82abe4e507c75f487fe6412bf71924b2ed2,89.23110921801106,10.0,105.34113203367951,5.54760211019028,100,10,100000,108.20293339509756,110.93972652990438,110.87634054476092,P05_STRONGLY_CORRELATED,25,0.75,0.1
790d9e7340dd188c510b89b020afa0fc2136ea79935fddf97847a69cf6de0a21,108.8926065434254,10.0,125.79799464150813,5.321232304634521,100,10,100000,128.8832145819228,131.39431051010916,131.23966547649698,P05_STRONGLY_CORRELATED,25,0.75,0.1
425005c07dbb6c7975b34db55e55b4a59377a8b716207e7963610879417d9cde,103.01814416538828,10.0,121.45799305872416,5.715848094615278,100,10,100000,124.99736317676762,126.39707981666898,126.39718197942392,P05_STRONGLY_CORRELATED,25,0.75,0.1
14f49b84d813ea78411d9c1c30c86ebaa61553d1ef291e29ae08424cf3025760,113.01312991553498,10.0,132.44499400383958,6.195678020605348,100,10,100000,135.92256450464333,136.2968636543975,136.27792777596446,P05_STRONGLY_CORRELATED,25,0.75,0.1
ffa8d154ab456e7d74b6e49f2d6c760e952afeca03f83bb12c86b3302b3f6b3e,12.305326475075764,10.0,15.71217721364514,2.4412858989156674,100,10,100000,17.02354495294796,17.14101304500257,17.054161737488002,P05_STRONGLY_CORRELATED,25,0.95,0.1
67935bc31238bafd4a99fdd8a57574387c6ec54ff3f947dcefca87d048a3f4a1,25.242861247275755,10.0,31.648990603884457,2.676954532882302,100,10,100000,33.239059551787655,34.00385837412127,33.92156773870108,P05_STRONGLY_CORRELATED,25,0.95,0.1
c5acaea1f80b87dcc14a920a16239e2972f5fac9f524de5a4d9c7162ec814c96,33.558045899110446,10.0,44.87574790783116,3.831696796043751,100,10,100000,46.55266761289791,46.80699432254506,46.66942112666671,P05_STRONGLY_CORRELATED,25,0.95,0.1
98fd13b945e0d35cd27e78d94b6864c0fd064fd2a8afb4783d1b150113b8c29f,55.589331890972666,10.0,66.17985727375998,5.490513990887003,100,10,100000,68.58684916586259,69.97206716013505,69.82592319391264,P05_STRONGLY_CORRELATED,25,0.95,0.1
d3164ed71d53414f43cdf0171090b701041d36da92d107eef4ce1014ff4d910f,52.58259916623011,10.0,67.65319527332376,4.95896518398401,100,10,100000,68.84066255340768,69.89038683434529,69.7883772042511,P05_STRONGLY_CORRELATED,25,0.95,0.1
d923f6de227f11fb32ade3af8fd897fed928a2fc7e069c0a77873e6e8b94ef1d,72.52733459430624,10.0,87.29020035195033,6.372972738320602,100,10,100000,90.23337991245629,91.1987601107295,90.9361735861429,P05_STRONGLY_CORRELATED,25,0.95,0.1
