instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, piecewisePartitions, piecewiseSamples, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,corr_coeff,coeff_of_var
d7369ad72742fe2f37233074ff05d175ada27514612f9f5ff3e523408427b5d4,3216.8335332140696,10.0,2969.383629371305,100000,3854.4428740485055,0.0,50,0,0.0071253104477816,-29.806160306224594,51338.0,36927,8381,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
ef241330c99dc013ccd7745070d48a0271610b44eb36298a72c6dff3f2161cbc,3490.5161734854346,10.0,3181.872513616913,100000,4183.61104973551,0.0,50,0,0.0068837765178187,-31.48267354620993,33780.0,8155,3718,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
e897a89751ebba2c715392a02228a929c63097e34f488a681ef405b8ef56d5c4,3592.479997210422,10.0,3286.2076149599743,100000,4336.294799854053,0.0,50,0,0.0070117406518941,-31.954377444495965,29581.0,51221,11692,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
d5e782d3de4e927ced71f18ce08c39af6cc4493b2eef5be61af532d997bf381d,4798.834635110607,10.0,4144.437943706624,100000,5534.7508946665885,8.594259571758897e-05,50,0,0.0068730136184327,-33.54647770926746,73660.0,395236,255945,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
b2b982a628900dd72ea470647e66b086ce4cd72a8fdb380c4d6761ee26729b05,112.63131849856067,10.0,101.73232328099787,100000,103.992738748842,0.0,50,0,0.0123296083728368,-2.221924551551365,9271.0,5320,1641,P05_SUBSET_SUM,25,0.75,0.1
f945c3695474d1ead92398a936f58f6de943d8829ecc495f1d8daf92ffa25c3f,232.2169282654879,10.0,208.3418625917886,100000,217.7042151297337,0.0,50,0,0.0102444013446272,-4.493745242303564,10347.0,3759,1940,P05_SUBSET_SUM,25,0.75,0.1
8e74ffe660dc6143292a4055d123042befe54725997dea550e6d897b7728027d,300.9566867083967,10.0,269.23985858297726,100000,285.38592341512737,0.0,50,0,0.0085044189388437,-5.996907336501974,8529.0,1321,901,P05_SUBSET_SUM,25,0.75,0.1
113acc14d8492570de721e58e76642e7571c39032be728e8b54092950a747493,520.5735598916084,10.0,467.8067431739544,100000,493.8473364330318,0.0,50,0,0.008355323368544,-5.566527981704216,11000.0,5152,2806,P05_SUBSET_SUM,25,0.75,0.1
2a1ab3faf6ad00fff963ee8c245e0ac95a623c60a940ede5a672b4b56170866b,464.7722271921675,10.0,414.893992223833,100000,440.90079422430006,0.0,50,0,0.0084608460956855,-6.268300454549964,7077.0,5909,2724,P05_SUBSET_SUM,25,0.75,0.1
85c10760a965d365b183699ddd3ad3a5c08eabb28ba14c36a60f6f9ffcce0e70,661.4370441737321,10.0,592.1970390804968,100000,630.158391186557,0.0,50,0,0.0077586647491897,-6.410256992335306,10825.0,4484,2941,P05_SUBSET_SUM,25,0.75,0.1
aeef0f6498a1d9ec135d664b2582bebc9ac88c01943325e2db4f22a9dc0eecd4,822.4512923072126,10.0,739.3621754532905,100000,786.1825952016276,0.0,50,0,0.0072136701589119,-6.33254192637488,9963.0,3017,1296,P05_SUBSET_SUM,25,0.75,0.1
e0ac99868eff6b2494684111b33fcbb1a600d80925e92104a30687a5051c91c4,1016.0004901594976,10.0,905.5084902603668,100000,975.1243289372952,0.0,50,0,0.0066267601539133,-7.688038204579543,8965.0,3294,1285,P05_SUBSET_SUM,25,0.75,0.1
481d2a51b1320a7c8c562f2dc42650d4637226435b000701f6579b983c7c08dd,928.6541312738166,10.0,827.3301310421318,100000,888.7637900614101,0.0,50,0,0.0070912304678771,-7.425531443160958,9222.0,470,0,P05_SUBSET_SUM,25,0.75,0.1
7c4decce1395732ca897c488adbd47fdc2c1b3eec9a899849e549692a237588c,1015.8717017981576,10.0,901.088277622022,100000,973.952079259301,0.0,50,0,0.0068419326264314,-8.086200147844224,7951.0,6936,2820,P05_SUBSET_SUM,25,0.75,0.1
c8ea61ba5917a31b155545d31d4a5084bedd46300967314067a3476ad0f77b90,112.63131849856067,10.0,95.46285042837016,100000,103.992738748842,0.0,50,0,0.013139348964388,-8.935296067732825,10605.0,10030,3868,P05_SUBSET_SUM,25,0.95,0.1
0f3c3d9c1254711aefa5a7ea181287ab7df095a62e164a351a55ebb13b794d22,232.2169282654879,10.0,188.3234462007906,100000,217.7042151297337,0.0,50,0,0.011333361301183,-15.601227314849222,12654.0,15955,8606,P05_SUBSET_SUM,25,0.95,0.1
7b11562e0b42e8ff079d560009a63191bb531ebf753d781e4ede04d37ec9c61a,300.9566867083967,10.0,242.47270103610447,100000,285.38592341512737,0.0,50,0,0.0094432426522263,-17.698166513447223,11279.0,13401,2302,P05_SUBSET_SUM,25,0.95,0.1
b434336d79e7382c9651ac8e1224bd7ddd764f5dd763beca1e46a184c50d01c0,520.5735598916084,10.0,415.56899793003856,100000,493.8041450436672,0.0,50,0,0.0094233527440462,-18.826030696062556,14523.0,9575,7357,P05_SUBSET_SUM,25,0.95,0.1
be8f30fc010e7ae64d49332942a1913f7069b092249e763621418d45a0b1df49,464.7722271921675,10.0,368.41911663421325,100000,440.90079422430006,0.0,50,0,0.0095281543647901,-19.67370158537419,9398.0,5174,2892,P05_SUBSET_SUM,25,0.95,0.1
f06fcbc707425ef689d87cd22b9f415808381566e64decb6d03c8b4f5c857f59,661.4370441737321,10.0,523.1541484795806,100000,630.1583911865567,0.0,50,0,0.0087826089213698,-20.45367374376324,12949.0,8114,4679,P05_SUBSET_SUM,25,0.95,0.1
