instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, cuts, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,coeff_of_var
78c491ea8b629cd0ebb5e50001b3ac60a46459dfce4a8007b0b5910df60a16f3,1008.253974586664,10.0,2168.605173830962,100000,2168.37390943854,0.0,5,0.0,0.0106641999757787,4978.0,51,27,P05_UNCORRELATED,100,0.1
41217195b8d08c442de6769e4df9d6a78bf2671d6b5c61793c69e739ddb9904f,1276.6190229759368,10.0,2910.1305686708192,100000,2910.2811972753043,0.0,9,0.0,-0.0051760084618424,7030.0,44,15,P05_UNCORRELATED,100,0.1
eba3c393395e6cdcdb2f566c2cd2154b2814bbf815b7697a7726e2d22d209167,1849.9340389557412,10.0,3123.393125139429,100000,3123.338973522894,0.0,3,0.0,0.0017337432198033,3379.0,4,0,P05_UNCORRELATED,100,0.1
d8d6eb250460bfdd0ffac2fa40b90375d46b1866ee48d6c79aca194cd88206c6,2363.862328567923,10.0,3751.4603156669486,100000,3751.5455402180382,0.0,5,0.0,-0.0022717700286919,5093.0,52,18,P05_UNCORRELATED,100,0.1
1417f47130d9c74d21de2bc2e357d54f7e5a9e68490accedfa8379955142e11c,2676.325102485332,10.0,4408.649215142935,100000,4408.471868061195,0.0,6,0.0,0.0040227079335456,5583.0,10,1,P05_UNCORRELATED,100,0.1
c25ccdb04ea0c51b562a930bc9be23e2e3d5e56646124964216a2cf211f950ad,3437.617036735994,10.0,4567.378867416319,100000,4567.272910234627,0.0,4,0.0,0.0023198684577744,4295.0,2,0,P05_UNCORRELATED,100,0.1
93653f058f076076e920d6f595972fdf2763add71b79cbb3a20f97335173fdea,4006.977012186977,10.0,4495.961223529182,100000,4495.841863430909,0.0,4,0.0,0.002654829353237,4244.0,3,0,P05_UNCORRELATED,100,0.1
2febf9d93436a95da862a1c610d7058b524c4767fab2a61efad20289923381bd,4175.238338910199,10.0,4261.148626555108,100000,4261.173428519482,5.625448762636219e-05,6,0.0,-0.0005820487982657677,5605.0,5,0,P05_UNCORRELATED,100,0.1
28f4dcebc128ae1bbefcbc6d5731db91816f54d20e99920f4cf62e7a6d2225d1,4329.982020871435,10.0,5222.895510287261,100000,5222.935964748855,4.303082550016527e-05,7,0.0,-0.0007745600407898212,6142.0,4,0,P05_UNCORRELATED,100,0.1
ee4e036753a237126a7614c9cea1424ee76d25fd52e07af900a1a39a3dbe8686,447.6870558288326,10.0,1791.432711240788,100000,1791.5497370373605,0.0,4,0.0,-0.0065325253825052,4315.0,25,13,P05_UNCORRELATED,100,0.2
