instanceID, capacity, shortageCost, solutionValue, solutionTimeMs, statesExplored,instance,n_items,coeff_of_var
daba8a67ac45217024c5db4bbc85aba23a9a6c44462c76956049329129eeea3d,1016.0004901594976,10.0,1036.9328774338862,9893,32741,P05_PROFIT_CEILING,25,0.1
836c7ea586eae18286bf980fbd15153784f729f94bbf34c645ce21b01361ec26,928.6541312738166,10.0,952.6358841479126,6654,23666,P05_PROFIT_CEILING,25,0.1
933fe2e8421ccb8488939b8ed8193604238a5e19b592dbc65902e6a0d0f4fa29,1015.8717017981576,10.0,1041.3726006203174,6499,24253,P05_PROFIT_CEILING,25,0.1
8055068ae21725d7c8ddc4e71da3b86cce4d756bebdcc63b9864f56d870f1b61,112.63131849856067,10.0,113.35555838366228,25427,60981,P05_PROFIT_CEILING,25,0.2
0695b73cb1a24fa4b677f3716c5b6c7702f4cb056ae68e189263d44620c8e7bc,232.2169282654879,10.0,241.75908866083964,29473,65282,P05_PROFIT_CEILING,25,0.2
5deabd9cf72aba0db4ec08dbc6afa157420387ec361085673b34554fc2084683,300.9566867083967,10.0,313.59739304268214,23080,50436,P05_PROFIT_CEILING,25,0.2
3c409cc68fda95fbf95f8a15d3fe646e8960d96465674d5fe32ba3f6b4eaca32,520.5735598916084,10.0,538.9810645280526,34598,69400,P05_PROFIT_CEILING,25,0.2
d5aa1d5e8354eb6d11591cbf6af732faf7f160d9f8b7768b87deafc8f36e239a,464.7722271921675,10.0,486.24771072057416,16431,41205,P05_PROFIT_CEILING,25,0.2
5be739db61540a334b058ee871a0c5555fcb4b6f5851e5ee33d8c21a2b05bb28,661.4370441737321,10.0,688.0252251891231,23632,47269,P05_PROFIT_CEILING,25,0.2
9d07702f330ad2f89205fc03568f1baa7ae903c14d9617873ba69521c9d4bcdb,822.4512923072126,10.0,842.7842473352208,39339,63664,P05_PROFIT_CEILING,25,0.2
264bba22069e4ba4edbc519a5e944eec8e1f713e35c5c2a7f765bfd9a47bf359,1016.0004901594976,10.0,1032.9236984559086,34005,58197,P05_PROFIT_CEILING,25,0.2
39a5f0d9c0b6153368c7ca14fb1e195e1145c54f60b6885a3e8d8805bedd4424,928.6541312738166,10.0,948.3616822853318,22468,41863,P05_PROFIT_CEILING,25,0.2
c90d1dc5d79ac27ce6fba22d30c5eef1bbf69118c5d603521c8894286fea21ee,1015.8717017981576,10.0,1032.406389768767,21445,42946,P05_PROFIT_CEILING,25,0.2
a2245035ec3c8feea8cc7c4e6e89b246f1caae7e44d3ee688181f571e981dc52,112.63131849856067,10.0,321.9400517276666,4784,26088,P05_CIRCLE_INSTANCES,25,0.1
85b78982600aa809a6e46bb93422fd017ca69721e4c9dc362ab13c287b78061c,232.2169282654879,10.0,563.4592455479994,5474,28403,P05_CIRCLE_INSTANCES,25,0.1
6a9067a332565a88f6fa28cccfe65de1a33f09bbdf12aa34de2ce00d576ffc12,300.9566867083967,10.0,809.8434976632484,4374,21867,P05_CIRCLE_INSTANCES,25,0.1
a5653883170194ce9408edcc87e1cb00f64e9c3a458409874640eba471b8a0f9,520.5735598916084,10.0,1015.77976177147,7467,33346,P05_CIRCLE_INSTANCES,25,0.1
b4fc5acb7490b73c727eb7c7e30424d3db6966ea62246ef7a2204dbb7d4e6701,464.7722271921675,10.0,1065.6186538635766,4382,23284,P05_CIRCLE_INSTANCES,25,0.1
78be124511d1aac8d0acef094a5227820c4fe97c650f47ad80f2997970c860c2,661.4370441737321,10.0,1283.227190226612,6339,26663,P05_CIRCLE_INSTANCES,25,0.1
1cc1c56f0755f399ffbb8235ba9d461d577d3ec75b9d1268c1c5415cb1d4ffdc,822.4512923072126,10.0,1462.9230117557622,7431,25436,P05_CIRCLE_INSTANCES,25,0.1
20f34d78fd6e42cb4cc50df753e1f796f05a71794a14e64096e77420a0edb6f6,1016.0004901594976,10.0,1743.9636142229426,9351,32741,P05_CIRCLE_INSTANCES,25,0.1
cad2f68a554b6925d0cfd3258b4a52ffd0e159f16bb3003e6b40f062017bf9a0,928.6541312738166,10.0,1655.6119519633676,6397,23666,P05_CIRCLE_INSTANCES,25,0.1
4a0d70833188465d71f4910ff8712fd624f3f4dde9cf9d18e250c3949053fc50,1015.8717017981576,10.0,1809.8097689186625,6457,24253,P05_CIRCLE_INSTANCES,25,0.1
938101dd0d788c24169f8e97c482cc82eb2026f2e4414152b1fa39a7216f6035,112.63131849856067,10.0,313.65195430917214,25590,60981,P05_CIRCLE_INSTANCES,25,0.2
1d5784462496901348c807d066bf3cebde0ae44286232244d41c1944f8a8604a,232.2169282654879,10.0,560.3635967856193,28168,65282,P05_CIRCLE_INSTANCES,25,0.2
2d595ad36533a74033d915460ae6bb303e1edb998dbb61126459b7d4d5379080,300.9566867083967,10.0,803.0219079746815,22631,50436,P05_CIRCLE_INSTANCES,25,0.2
010d83c15341bfdc422ff294ae0ef40073ca2f814dc08f40404964c09789c697,520.5735598916084,10.0,1010.7804631493648,33806,69400,P05_CIRCLE_INSTANCES,25,0.2
4313f3e9b079fbcc3d48d27c49d5ce56bcb4eaf7425aa2efde5d51969d97ed89,464.7722271921675,10.0,1060.8010891943857,15991,41205,P05_CIRCLE_INSTANCES,25,0.2
687f32d98e94fc885876cacf43bfaa700c8e9c8136bbf336960e3482af0785dc,661.4370441737321,10.0,1278.4814494851978,22640,47269,P05_CIRCLE_INSTANCES,25,0.2
45205de5c9b5da86ee7be8461f710fba1afc4dd79861668eca78198b70a53072,822.4512923072126,10.0,1455.124412851334,38002,63664,P05_CIRCLE_INSTANCES,25,0.2
a56dc2d6d8ea5c7d252b06e362f4a796bf0544a746e743ff0963c21616425083,1016.0004901594976,10.0,1735.4244039001337,32729,58197,P05_CIRCLE_INSTANCES,25,0.2
8c7fa86603df0f94efd47da71ab857427a2026498af0e0377777e6319f265629,928.6541312738166,10.0,1650.9891617720043,21819,41863,P05_CIRCLE_INSTANCES,25,0.2
b75d5dc0efe181de84ae865bf57135394e7d20caee25bcb4258c8610bba1b97a,1015.8717017981576,10.0,1799.4085644680667,20890,42946,P05_CIRCLE_INSTANCES,25,0.2
