instanceID,capacity,shortageCost,B&BoptimalKnapsack,B&BsolutionValue,B&BsolutionTimeMs,B&BexploredNodes,HEURoptimalKnapsack,HEURsolutionValue,HEURsolutionTimeMs,HEURoptGap,instance,n_items,coeff_of_var
eba5fef110867af50b7e8dd2cda1baf85242af05070f79decdce1bc4e59c7452,907.9861870330462,10.0,[1.	1.	0.	0.	0.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	0.	1.],1006.953342736484,600272.1032714844,2121,[0.	1.	1.	0.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.],1004.5469314743304,2601.078857421875,0.2389794203983748,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
d8fd5fe21e314b276175f1ee91acf7cdfaeb2ac8a7d03a93e3a1d352f6c82a08,1015.652441537617,10.0,[1.	0.	1.	1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.],1129.0559171750865,214333.4865722656,369,[1.	0.	1.	1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.],1129.0559171750865,2636.758544921875,0.0,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
cf69e80464de30781f194d4e883d46746c2d1f1ac18ea3cbb73cecd17ecc64dd,1078.0584145275466,10.0,[1.	1.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1202.3823773071936,317573.3757324219,887,[1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1204.901792762625,2593.036376953125,-0.2095352945103769,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
881b06776f91449e406a60899bdbe24618b816ce3dfcb1a7f08c27cd81a5810f,1105.9222745163063,10.0,[1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1247.8031498944413,15085.666015625,15,[1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1247.2112027286742,2509.931884765625,0.047439146616772,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
4eebdbbdda66b2bf6821d5548f9115ed8ccfbee2ba5a52b76fe9f6c8b517c1c5,112.63131849856067,10.0,[0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],102.05364997385,1226.733154296875,67,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],93.4801960182319,78.0185546875,8.400928293907137,P05_SUBSET_SUM,25,0.1
c6499988bffea60ec9a9b29539e6207ab2d123e765be36e1e65a2e7e4e8bb04c,232.2169282654879,10.0,[0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.],209.1604973685928,1487.122802734375,85,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],185.12745387862816,72.0166015625,11.490240170739522,P05_SUBSET_SUM,25,0.1
e214cfaec99ce2936f8fcda4f91b4424d300b8162ecafb61a48c4c2591fcdc8d,300.9566867083967,10.0,[0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	1.	1.	0.	0.	0.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.],275.48639213822634,1903.9013671875,123,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.],263.2619749315334,47.273681640625,4.437394207318695,P05_SUBSET_SUM,25,0.1
1eb8f7730d1eda1c3242eca03c0df3fed6ba2c68167123b225a6fe80aba3b31e,520.5735598916084,10.0,[1.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.],485.776841825006,2296.9111328125,231,[1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],474.5756750263943,78.355224609375,2.305825604310462,P05_SUBSET_SUM,25,0.1
c3d77896b536ce2a965540b42d438fe22b03f9eca87accc55e84c1dba32d4532,464.7722271921675,10.0,[1.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	1.	1.	0.	1.	0.	1.	1.	0.	0.	1.	1.],432.9962094254613,1903.734619140625,115,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.],427.6178913299561,38.271728515625,1.2421166694834596,P05_SUBSET_SUM,25,0.1
cc7fa68f5ef36640b14209719d4f577c7292362a96c9400cd5543066f3c8e540,661.4370441737321,10.0,[1.	0.	0.	1.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	1.	1.	0.],620.6315718178882,1543.396240234375,115,[1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],607.8261661410731,78.524658203125,2.063286216540171,P05_SUBSET_SUM,25,0.1
7480e1222a5158b76ca5800324fe26ce94d012192b8ad7721bc9e71ce55e906e,822.4512923072126,10.0,[0.	1.	1.	0.	0.	1.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	0.	1.	1.	1.],779.0451239206145,1575.378662109375,69,[0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	0.	0.	1.	1.	1.	1.],777.9826109190451,78.575927734375,0.1363865800510016,P05_SUBSET_SUM,25,0.1
f117c0cb4831b93e1699ef4a7cd8cfcd673f36e9babe5db18f43805b814e7044,1016.0004901594976,10.0,[1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	0.	0.	1.	1.	1.	0.	1.	1.],969.4018397760487,2316.58056640625,161,[1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],968.8290288386848,46.875244140625,0.0590891118482122,P05_SUBSET_SUM,25,0.1
129e705bfa6862746ce312ce2bf05615129a62dfb5d542818c40c530b55f42c9,928.6541312738166,10.0,[1.	0.	0.	0.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.],884.3445546473328,3630.44970703125,217,[0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.],883.3338989689561,62.50927734375,0.1142830215966804,P05_SUBSET_SUM,25,0.1
8389649b938fac7aad20cd10e4582c893268983c27b0e9902ff48bdc69c40865,1015.8717017981576,10.0,[1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.],971.4833961968956,3683.180908203125,223,[1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	1.],966.2403149630784,78.532470703125,0.5396984914351058,P05_SUBSET_SUM,25,0.1
f19877decf88098a52ebdaeeb130725b2670ba51c57edb286284feefdabf043c,112.63131849856067,10.0,[0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],96.29285404807118,1431.715087890625,67,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],77.53974916830094,44.765869140625,19.47507430863804,P05_SUBSET_SUM,25,0.2
966c24b2979eb089f611a371110b6f63fb2b1c7214d766d06b24127b17023868,232.2169282654879,10.0,[0.	0.	0.	0.	1.	0.	0.	1.	1.	0.	0.	0.	0.	1.	0.	1.	0.	1.	0.	0.	0.	0.	0.	1.	0.],190.40745757093245,1515.095947265625,65,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],181.36082158990413,62.5126953125,4.751198349286385,P05_SUBSET_SUM,25,0.2
043b5d6e32b99318230c49bf0ef4a2785044203b3ae23579c10bc3c187a6696c,300.9566867083967,10.0,[0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.],249.0676892732128,1455.276611328125,97,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.],202.4760241146687,47.1201171875,18.70642687315245,P05_SUBSET_SUM,25,0.2
463a7b436a42677ffa68650c3a57fa12c0f5b045e80f9a3917f9e7ec5f7dd1dd,520.5735598916084,10.0,[1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	1.	0.],451.8652552226336,1810.108642578125,97,[1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],443.5523450451761,78.537353515625,1.8396878452984189,P05_SUBSET_SUM,25,0.2
073a1b7cb7a7dfacfa5b4a2f067876e89f670abc0ab589db899d13020e12c8d7,464.7722271921675,10.0,[1.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.	0.	1.	1.	0.	0.	1.	1.],401.4776278481152,1167.943359375,79,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.],390.561691510997,46.87451171875,2.718940130145394,P05_SUBSET_SUM,25,0.2
ee9acfbcdd043fbf3800f2bde1e4be4bcbda5e3f087002d439fa3655f4df6c36,661.4370441737321,10.0,[0.	0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	1.	1.	0.	0.	0.	1.	0.	0.	0.	0.	1.	1.	1.	0.],583.3847354348111,2155.39111328125,167,[1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],579.1106004432775,62.5029296875,0.7326442966232241,P05_SUBSET_SUM,25,0.2
344b067cf171bae59b68dca1576194ee00295fcec612f70ab74a35d0dcb71648,822.4512923072126,10.0,[0.	1.	1.	0.	0.	1.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.	1.	1.	1.],736.3135194125575,2123.421875,129,[0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.	1.	1.	1.],722.3022434661425,46.88720703125,1.9028953804343347,P05_SUBSET_SUM,25,0.2
3595e1ebed1ac444f571e5bcfaf88ab68df09c12aae58de083c5a16bc7b98d95,1016.0004901594976,10.0,[1.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.	0.	0.	0.	1.	0.	1.	0.	1.	1.],923.3176391882464,1386.946044921875,47,[1.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],918.4698913444367,78.52880859375,0.5250357664640487,P05_SUBSET_SUM,25,0.2
f6c8e7ca3ba6b0c0b4732c2f6fa49c1a8390047d3865a1346168a6bb4406dccb,928.6541312738166,10.0,[1.	0.	0.	0.	1.	1.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	0.	1.	0.	1.	0.],840.635037015617,1716.474365234375,101,[0.	0.	0.	0.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.],836.848103933286,78.51513671875,0.4504848020343231,P05_SUBSET_SUM,25,0.2
bbfe54f7ad8d5e6075f6f4c400e65702a82f4950668f634c95cee0848fdfdf65,1015.8717017981576,10.0,[1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	0.	1.	1.	0.	1.	1.	0.	1.],927.6679217032198,2265.390869140625,115,[1.	0.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	1.],925.3907338809844,47.273681640625,0.2454744600906808,P05_SUBSET_SUM,25,0.2
5888d8d9eae309730ec02cf50c63e56d09d00acfb7bbea72c9ad5f3e061d79f3,238.4200597197812,10.0,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],184.72093341538715,8085.579345703125,41,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],184.72093341538715,788.541015625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
73bf8f41aa561ca399f108e898b14eee22a010e7c384096a8f603aec4c5b0ac0,474.35276127206834,10.0,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],384.6029660619871,46997.48046875,315,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],384.6029660619871,783.728271484375,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
5d24fcf9f718a7ded0235e71225da2b8389edf55b6e4aa2854a503867d9482ca,709.2974903532443,10.0,[1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.],534.0238627392703,31971.666259765625,235,[1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.],534.0238627392703,690.0810546875,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
40bd56c72c99a84cb8c6ea0966b8ad669215aa77682e6e5e9eb74744f4eb23af,955.6445715092711,10.0,[1.	1.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],657.1244908149732,241589.06298828125,2261,[1.	1.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],657.1244908149732,1192.025634765625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
2f9557c91d7dac715fdb10adfb931b24462f4e5d8c5b3ccf9bdce06b3b93a8e1,1187.3288207530454,10.0,[1.	0.	1.	0.	1.	0.	0.	1.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	1.],736.0063830556204,28202.65771484375,181,[1.	0.	1.	0.	1.	0.	0.	1.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	1.],736.0063830556204,909.997802734375,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
18b49533743bcd69b3a6344ceb093e3f3d02d9dc32a67057d76d41b6ec679d56,1429.8647627609223,10.0,[1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	0.	0.	0.	1.	0.	1.	0.	1.	1.	1.	1.	0.	0.],870.5523276473759,11288.252197265623,37,[1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	0.	0.	0.	1.	0.	1.	0.	1.	1.	1.	1.	0.	0.],870.5523276473759,1019.677734375,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
79317607ee558eaca142ab54ebd936d8fc2cfd30ca58eec6b317b52ebde0a5a5,1681.017888497369,10.0,[0.	0.	1.	1.	1.	0.	1.	0.	1.	1.	0.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.],1129.0609982135095,2406.4599609375,11,[0.	0.	1.	1.	1.	0.	1.	0.	1.	1.	0.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.],1129.0609982135095,533.84619140625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
76c739a15fed17c95c83c87d6fb5d6332708ac4514ab2b901f90cacd5fde54c6,1918.936426601596,10.0,[1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.],1222.468333588473,14238.335205078123,49,[1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.],1222.468333588473,862.812744140625,1.8599555440081794e-14,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
c8024dadf19426d97f308934069891e0d2a1d888955b95bca4de6b2444b8dcdb,2152.283219098283,10.0,[1.	1.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1190.5082048215993,18759.103759765625,95,[1.	1.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1190.5082048215993,768.61669921875,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
8bf788e9c4f6abb1b458108ecb4f679a1aa60eec5464bc926b3c2e53000f96f8,2382.1409092716194,10.0,[1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1210.520701685288,17566.051513671875,103,[1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1210.520701685288,696.101318359375,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
4dc210ecc8c778aac832af00fc7fe38cff76cfadd29baf31a7ad5f2267721bcf,238.4200597197812,10.0,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],168.67741264528675,10221.8994140625,87,[0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],168.67741264528675,790.35400390625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
929c49ca52011c9b3e31f065b22ac7cd22467f527abed50ced381874af1dccde,474.35276127206834,10.0,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],367.4304436364083,460.090087890625,1,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.],367.4304436364083,847.921142578125,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
7385093f186271501253daf367cf5ff16aedb771bb911932bb6950d01494f0a4,709.2974903532443,10.0,[0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],521.4022593830568,350.758544921875,1,[0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],521.4022593830568,565.12158203125,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
ce517008db0876463d2998412f74a0bffa3ffe226359821e3557de6802b88ffa,955.6445715092711,10.0,[1.	1.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],641.2408285953364,20898.948486328125,91,[1.	1.	0.	1.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],641.2408285953364,1134.965087890625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
4620843c3c9aba02c04d518c056c7e5da9ebe6ae906ee46a9fd98f6c1172c490,1187.3288207530454,10.0,[1.	0.	1.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	1.],698.3103802320618,27271.109619140625,117,[1.	0.	1.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	1.],698.3103802320618,974.16845703125,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
131b99acd21e962619e0ecba0dd2c349b5f5d66cc33ba7e193038fd671c735d7,1429.8647627609223,10.0,[1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.	1.	1.	1.	1.	0.	0.],820.1559757999803,168102.05029296875,1201,[1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.	1.	1.	1.	1.	0.	0.],820.1559757999803,831.383056640625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
57187b9aa9b31597d00895d82f5f2d0346b502b0f98dc1774cf29c7f608a5ec0,1681.017888497369,10.0,[0.	0.	1.	1.	1.	0.	1.	0.	1.	1.	0.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.],1077.7770833401717,18537.95263671875,117,[0.	0.	1.	1.	1.	0.	1.	0.	1.	1.	0.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.],1077.7770833401717,565.0751953125,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
ff64d0d754d2b48f5b204acca77b02f4ec5dc443e36670116fcfacd77c19a2d4,1918.936426601596,10.0,[1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.],1202.530286791677,9450.929443359377,35,[1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.],1202.530286791677,737.73583984375,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
3ff4218bba14ffaba92e8de6486b41b3071125bc5b131ee82eb7993ed48a7aa2,2152.283219098283,10.0,[1.	1.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1175.3083907804275,10881.644775390623,47,[1.	1.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.],1175.3083907804275,722.103515625,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
c1fb0b5e12d6566d795a349473ae76e36b9c15acc9055b6de79e960911863b09,2382.1409092716194,10.0,[1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.],1190.057462752469,7522.302978515625,33,[1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.],1190.057462752469,769.069580078125,0.0,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
1d21134306f895e3933ddc0ca8940889032b6c863b810201c33a31d4ee2c9b52,112.63131849856067,10.0,[1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],112.42489609377122,138172.00952148438,629,[1.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.],109.51533307384186,2562.14208984375,2.588005967559498,P05_PROFIT_CEILING,25,0.1
999f9e0a7bacc95fc7b78fb5a6a202416b885e35b1c9b99b7b9db840e28e4fff,232.2169282654879,10.0,[1.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	1.	1.],234.39650785658,142729.1220703125,645,[1.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	1.	1.],234.39650785658,2542.261962890625,0.0,P05_PROFIT_CEILING,25,0.1
dda4727b01dcad7c0e29c14c4f61c0a8c23dfe4bc83b959c57b29932f2bd56d9,300.9566867083967,10.0,[1.	1.	1.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	1.	1.	1.],306.45761137541126,282426.98828125,1025,[1.	1.	1.	1.	1.	1.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.	1.	1.	1.],302.5306059009003,2635.279296875,1.2814188092396157,P05_PROFIT_CEILING,25,0.1
604d99de50e98f6ade088726ea4964734c250eb8dfb2254da3d56422628d33f4,520.5735598916084,10.0,[0.	1.	0.	1.	0.	0.	0.	1.	1.	0.	0.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.],522.6025724638833,180600.11987304688,677,[0.	1.	0.	1.	0.	0.	0.	1.	1.	0.	0.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.],522.6025724638833,2403.903076171875,0.0,P05_PROFIT_CEILING,25,0.1
691ab0bae6eb62282d19b4954ec7154f1dee261160dd94b15b8fd356ac5d14e3,464.7722271921675,10.0,[0.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.	1.	0.	0.	1.	1.],469.476776526412,89095.81616210938,185,[0.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.	1.	0.	0.	1.	1.],469.4767765264121,2729.611083984375,-1.2107823369109736e-14,P05_PROFIT_CEILING,25,0.1
5079303ab032af1d60a235b825c7fcd858026637eb8a79587ce7c4b34f6c4064,661.4370441737321,10.0,[1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	0.	1.	0.	1.],662.0911123101555,212115.69921875,657,[1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.	1.	1.	0.	1.	1.	0.	1.	1.	0.	1.	0.	0.],661.7875610839217,2762.36279296875,0.0458473494946453,P05_PROFIT_CEILING,25,0.1
